"seed","gen","variable","value","xAM","GWAS","Trait_1","Trait_2","pair","traits"
15,3,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.0998797961264938,"2-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
16,3,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.155974748847763,"2-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
17,3,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.134721705484856,"2-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
18,3,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.233064137381943,"2-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
19,3,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.0648593361440263,"2-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
20,3,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.110307616025092,"2-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
21,3,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.0889692346612294,"2-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
22,3,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.128182987448823,"2-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
23,3,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.0899773752085666,"2-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
24,3,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.0781797069587324,"2-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
25,3,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.0337256374187265,"2-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
26,3,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.123214291992601,"2-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
27,3,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.139139613154106,"2-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
28,3,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.165089048763275,"2-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
29,3,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.131703238391966,"2-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
30,3,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.100735124216315,"2-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
31,3,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.0789667085864345,"2-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
32,3,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.1156179843885,"2-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
33,3,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.127755782134556,"2-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
34,3,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.201898286923256,"2-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
35,3,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.162025195377134,"2-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
36,3,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.145368401556562,"2-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
37,3,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.171772477467551,"2-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
38,3,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.157852258899122,"2-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
39,3,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.101400073100674,"2-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
40,3,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.136822685313685,"2-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
41,3,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.144729539883009,"2-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
42,3,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.152693303638636,"2-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
43,3,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.133193859124374,"2-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
44,3,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.114064204842189,"2-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
45,3,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.0714920330579628,"2-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
46,3,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.0702669882672197,"2-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
47,3,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.0973822236730926,"2-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
48,3,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.13733068269681,"2-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
49,3,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.155664750313551,"2-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
50,3,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.159579047606852,"2-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
1,4,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.138304099077607,"2-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
2,4,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.184849602006325,"2-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
3,4,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.106452366277168,"2-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
4,4,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.128357333252622,"2-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
5,4,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.14459700810128,"2-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
6,4,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.102553274224758,"2-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
7,4,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.117221274199887,"2-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
8,4,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.154766376543124,"2-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
9,4,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.0823018204057225,"2-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
10,4,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.236794880854127,"2-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
11,4,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.158164175997548,"2-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
12,4,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.118274901920429,"2-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
13,4,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.107660684912947,"2-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
14,4,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.132485876071991,"2-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
15,4,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.137542621608066,"2-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
16,4,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.182440391222149,"2-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
17,4,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.150272391558229,"2-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
18,4,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.177074042542218,"2-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
19,4,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.0860808926007844,"2-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
20,4,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.0928326710960835,"2-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
21,4,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.146270683921841,"2-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
22,4,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.13819677240685,"2-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
23,4,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.0919470577708131,"2-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
24,4,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.17521718081869,"2-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
25,4,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.110098241302586,"2-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
26,4,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.128175850003791,"2-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
27,4,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.159121866058137,"2-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
28,4,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.150879881395677,"2-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
29,4,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.128482076052399,"2-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
30,4,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.106825567086459,"2-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
31,4,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.128807759053149,"2-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
32,4,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.137995517690813,"2-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
33,4,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.136664023776234,"2-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
34,4,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.167935135986115,"2-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
35,4,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.170668301099599,"2-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
36,4,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.102414782321111,"2-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
37,4,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.189545853707941,"2-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
38,4,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.161465429405506,"2-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
39,4,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.121665956076723,"2-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
40,4,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.101042567454054,"2-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
41,4,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.168475407782922,"2-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
42,4,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.182482817650811,"2-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
43,4,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.205354723522343,"2-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
44,4,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.123897327689288,"2-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
45,4,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.0966515659339916,"2-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
46,4,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.0837669327630745,"2-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
47,4,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.117794156164883,"2-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
48,4,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.168289885545699,"2-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
49,4,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.162581251153195,"2-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
50,4,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.125680255039737,"2-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
1,5,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.154948362065446,"2-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
2,5,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.166873699461905,"2-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
3,5,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.11577233806531,"2-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
4,5,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.1288397637345,"2-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
5,5,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.153074861125904,"2-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
6,5,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.0614431410074154,"2-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
7,5,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.126443423206479,"2-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
8,5,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.159983021009535,"2-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
9,5,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.163369928400113,"2-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
10,5,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.176526853776204,"2-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
11,5,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.137922855760151,"2-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
12,5,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.15254084607375,"2-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
13,5,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.131367431501628,"2-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
14,5,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.16284979346194,"2-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
15,5,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.125224424311835,"2-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
16,5,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.143084979374596,"2-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
17,5,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.179331188456348,"2-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
18,5,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.216346940854777,"2-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
19,5,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.122709290935319,"2-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
20,5,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.127004515039315,"2-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
21,5,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.121764260898163,"2-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
22,5,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.11866208690498,"2-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
23,5,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.105100231865877,"2-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
24,5,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.169230585565146,"2-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
25,5,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.133102370892571,"2-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
26,5,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.121691552656449,"2-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
27,5,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.182227498571724,"2-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
28,5,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.193148689711147,"2-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
29,5,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.097358072281502,"2-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
30,5,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.145001921232425,"2-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
31,5,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.136411160184242,"2-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
32,5,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.134616505472916,"2-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
33,5,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.177720535862596,"2-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
34,5,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.242906472946245,"2-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
35,5,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.213879505213381,"2-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
36,5,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.125940281282138,"2-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
37,5,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.209285942791297,"2-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
38,5,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.158198496057557,"2-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
39,5,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.156594369504684,"2-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
40,5,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.170440187323062,"2-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
41,5,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.191212344538279,"2-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
42,5,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.159584334567073,"2-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
43,5,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.180333684983144,"2-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
44,5,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.121735466393415,"2-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
45,5,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.128793452024436,"2-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
46,5,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.142524766926796,"2-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
47,5,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.132807802441588,"2-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
48,5,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.176913836052501,"2-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
49,5,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.209497027283043,"2-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
50,5,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.125834838939206,"2-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
1,0,"rbeta_hat_pgwas_ADHD.phenotype_ANX.phenotype",0.0402023094553028,"2-variate","Population","ADHD","ANX","ADHD  /  ANX","ADHD / ANX"
2,0,"rbeta_hat_pgwas_ADHD.phenotype_ANX.phenotype",0.0120935705696284,"2-variate","Population","ADHD","ANX","ADHD  /  ANX","ADHD / ANX"
3,0,"rbeta_hat_pgwas_ADHD.phenotype_ANX.phenotype",0.0132319332158788,"2-variate","Population","ADHD","ANX","ADHD  /  ANX","ADHD / ANX"
4,0,"rbeta_hat_pgwas_ADHD.phenotype_ANX.phenotype",0.0315574308545924,"2-variate","Population","ADHD","ANX","ADHD  /  ANX","ADHD / ANX"
5,0,"rbeta_hat_pgwas_ADHD.phenotype_ANX.phenotype",0.0138354891228549,"2-variate","Population","ADHD","ANX","ADHD  /  ANX","ADHD / ANX"
6,0,"rbeta_hat_pgwas_ADHD.phenotype_ANX.phenotype",-0.000899817341089327,"2-variate","Population","ADHD","ANX","ADHD  /  ANX","ADHD / ANX"
7,0,"rbeta_hat_pgwas_ADHD.phenotype_ANX.phenotype",0.0145346903012291,"2-variate","Population","ADHD","ANX","ADHD  /  ANX","ADHD / ANX"
8,0,"rbeta_hat_pgwas_ADHD.phenotype_ANX.phenotype",0.0176623742620921,"2-variate","Population","ADHD","ANX","ADHD  /  ANX","ADHD / ANX"
9,0,"rbeta_hat_pgwas_ADHD.phenotype_ANX.phenotype",0.0281314680757849,"2-variate","Population","ADHD","ANX","ADHD  /  ANX","ADHD / ANX"
10,0,"rbeta_hat_pgwas_ADHD.phenotype_ANX.phenotype",-0.000202409804958654,"2-variate","Population","ADHD","ANX","ADHD  /  ANX","ADHD / ANX"
11,0,"rbeta_hat_pgwas_ADHD.phenotype_ANX.phenotype",0.0295270624761765,"2-variate","Population","ADHD","ANX","ADHD  /  ANX","ADHD / ANX"
12,0,"rbeta_hat_pgwas_ADHD.phenotype_ANX.phenotype",-0.0355749599302498,"2-variate","Population","ADHD","ANX","ADHD  /  ANX","ADHD / ANX"
13,0,"rbeta_hat_pgwas_ADHD.phenotype_ANX.phenotype",0.0119655838904463,"2-variate","Population","ADHD","ANX","ADHD  /  ANX","ADHD / ANX"
14,0,"rbeta_hat_pgwas_ADHD.phenotype_ANX.phenotype",-0.0115882988436144,"2-variate","Population","ADHD","ANX","ADHD  /  ANX","ADHD / ANX"
15,0,"rbeta_hat_pgwas_ADHD.phenotype_ANX.phenotype",-0.0114922592742124,"2-variate","Population","ADHD","ANX","ADHD  /  ANX","ADHD / ANX"
16,0,"rbeta_hat_pgwas_ADHD.phenotype_ANX.phenotype",0.037734383568201,"2-variate","Population","ADHD","ANX","ADHD  /  ANX","ADHD / ANX"
17,0,"rbeta_hat_pgwas_ADHD.phenotype_ANX.phenotype",-0.00487177889338819,"2-variate","Population","ADHD","ANX","ADHD  /  ANX","ADHD / ANX"
18,0,"rbeta_hat_pgwas_ADHD.phenotype_ANX.phenotype",-0.0364584378742539,"2-variate","Population","ADHD","ANX","ADHD  /  ANX","ADHD / ANX"
19,0,"rbeta_hat_pgwas_ADHD.phenotype_ANX.phenotype",-0.00430106874659373,"2-variate","Population","ADHD","ANX","ADHD  /  ANX","ADHD / ANX"
20,0,"rbeta_hat_pgwas_ADHD.phenotype_ANX.phenotype",0.0167495542074918,"2-variate","Population","ADHD","ANX","ADHD  /  ANX","ADHD / ANX"
21,0,"rbeta_hat_pgwas_ADHD.phenotype_ANX.phenotype",-0.0488361054489959,"2-variate","Population","ADHD","ANX","ADHD  /  ANX","ADHD / ANX"
22,0,"rbeta_hat_pgwas_ADHD.phenotype_ANX.phenotype",0.0190559380092803,"2-variate","Population","ADHD","ANX","ADHD  /  ANX","ADHD / ANX"
23,0,"rbeta_hat_pgwas_ADHD.phenotype_ANX.phenotype",0.0105866132011691,"2-variate","Population","ADHD","ANX","ADHD  /  ANX","ADHD / ANX"
24,0,"rbeta_hat_pgwas_ADHD.phenotype_ANX.phenotype",0.015332904503254,"2-variate","Population","ADHD","ANX","ADHD  /  ANX","ADHD / ANX"
25,0,"rbeta_hat_pgwas_ADHD.phenotype_ANX.phenotype",-0.00787704997000309,"2-variate","Population","ADHD","ANX","ADHD  /  ANX","ADHD / ANX"
26,0,"rbeta_hat_pgwas_ADHD.phenotype_ANX.phenotype",-0.0370194318287863,"2-variate","Population","ADHD","ANX","ADHD  /  ANX","ADHD / ANX"
27,0,"rbeta_hat_pgwas_ADHD.phenotype_ANX.phenotype",0.0209751773578319,"2-variate","Population","ADHD","ANX","ADHD  /  ANX","ADHD / ANX"
28,0,"rbeta_hat_pgwas_ADHD.phenotype_ANX.phenotype",0.0453591570296288,"2-variate","Population","ADHD","ANX","ADHD  /  ANX","ADHD / ANX"
29,0,"rbeta_hat_pgwas_ADHD.phenotype_ANX.phenotype",0.00639748571003329,"2-variate","Population","ADHD","ANX","ADHD  /  ANX","ADHD / ANX"
