,Trait1,Trait2,r.xmate.ivw,se.xmate.ivw,p.xmate.ivw,r.wmate.ivw,se.wmate.ivw,p.wmate.ivw,r.female:female,r.female:male,r.male:female,r.male:male,se.female:female,se.female:male,se.male:female,se.male:male,p.female:female,p.female:male,p.male:female,p.male:male
75,basal_metabolic_rate,PEF,0.00528164363716779,0.00354730817226687,0.136509508850692,0.129060590528918,0.00351871511352185,1.61832146078325e-294,0.120944473579048,-0.0202043305429596,0.03075391126601,0.137142274891171,0.00498151219441363,0.00501732614303169,0.00501597678345091,0.00497093394202847,1.04346789335577e-125,5.66191237677032e-05,2.12361750115679e-06,2.06170630458906e-162
76,basal_metabolic_rate,pulse,0.0413948570629671,0.00354439482820567,1.63274704527737e-31,0.0958185747038323,0.00353212380881784,4.63505828669159e-162,0.1015426250652,0.0659278840636166,0.0167616548255053,0.0900818223862326,0.00499241162680799,0.00500743255897178,0.00501764552047497,0.00499794776377164,1.68921837049359e-91,1.66638502629702e-39,1,2.4656950665853e-72
77,basal_metabolic_rate,pw_peak_to_peak_time,-0.0135493506824337,0.00354816691168686,0.000134162050480499,-0.056994347110622,0.0035423550871412,3.02785912334306e-58,-0.0717165227930747,-0.0166477491820894,-0.0104504317057858,-0.0422224414131381,0.00500542855393262,0.00501765507052333,0.00501807649216329,0.00501387534162947,1.91727079048917e-46,0.000907997002533633,1,3.8522769859626e-17
78,basal_metabolic_rate,pw_reflection_index,-0.0114717153842383,0.0035479385510979,0.0012234898380035,0.0168629785975621,0.00354783923828337,2.00392762517947e-06,0.0265284575217797,-0.0252614670936912,0.00232676705695181,0.00719119289992743,0.00501658436488162,0.00501674906554728,0.00501833694619312,0.00501822077119858,1.24211376081152e-07,4.78871593827421e-07,1,0.15186101004926
79,basal_metabolic_rate,seated_height,0.0495244356753917,0.00354412765805054,2.25721392880388e-44,0.380004810928308,0.00326897538887774,0,0.290351490609908,0.0455741143575693,0.0534716605471555,0.457426116173727,0.00480216031872325,0.00501313626480896,0.005011171114652,0.00446255631795942,0,1.02602004040963e-19,4.6078256157057e-23,0
80,basal_metabolic_rate,self_reported_health,-0.0545530267309567,0.00354266647980698,1.66579072079037e-53,-0.157791998018806,0.0035031774894653,0,-0.179736111080383,-0.0722552739027859,-0.0367819494608207,-0.135531858481452,0.00493662600124401,0.00500523342359685,0.00501495468869993,0.00497204615394912,5.98711326412269e-282,4.04741372037445e-47,5.92359547958002e-10,1.50190836092879e-158
81,basal_metabolic_rate,sleep_duration,-0.00690037919608171,0.00354837824255695,0.0518162534455069,-0.0184700988606864,0.00354788464166017,1.93009892482826e-07,-0.0151361469534556,-0.0120448819972811,-0.0017551457764546,-0.0218032295011812,0.00501777563812627,0.0050179864881973,0.00501834280088488,0.00501715757491662,1,0.0163843489044439,1,0.0274832058058284
82,basal_metabolic_rate,SRT_left,0.00516859954333532,0.00354830478732773,0.145216024616088,-0.0174147996310603,0.00354796903247728,9.18292323762895e-07,-0.0162207962154891,0.0145894188762329,-0.00425405492392696,-0.0186087037156808,0.0050176902873471,0.0050178164212508,0.00501830512178901,0.00501748156838276,1,0.00364504638317079,1,0.369965789125643
83,basal_metabolic_rate,SRT_right,0.00340743828382448,0.00354838391245124,0.336914854657544,-0.0218182509970005,0.00354766493291157,7.74675724703725e-10,-0.0219822275806952,0.0111063026630566,-0.00429223401138956,-0.0216542720655302,0.00501713790450897,0.00501804101428662,0.00501830430306396,0.00501717382144182,0.023771213925534,0.0268843839062072,1,0.0312915398841483
84,basal_metabolic_rate,standing_height,0.088902132264848,0.00353313871489525,1.03485632935367e-139,0.496978030084846,0.00306611788626856,0,0.408035947565409,0.0615479944899174,0.115990867061799,0.569123364495285,0.00458158271876486,0.00500883636526639,0.00498447806965104,0.0041263495064597,0,1.21653539972579e-34,1.98770320471412e-115,0
85,basal_metabolic_rate,systolic,0.0223320151519931,0.00354758728991016,3.07426024960427e-10,0.0868343085257777,0.00353407808450089,2.60752850508272e-133,0.110757731330279,0.0269239013153386,0.0177382437954108,0.062709011008767,0.00498747480492397,0.00501653130847823,0.00501756096819803,0.00500847367979973,1.34507071799202e-108,8.04891408389208e-08,0.70726422200238,6.73555284931485e-36
86,basal_metabolic_rate,triglycerides_fasting_adj,0.052199156099426,0.00354365439501186,4.11763735855915e-49,0.193276766104695,0.00347926033429909,0,0.228725180090129,0.0553449432547381,0.0490512957072681,0.156791037203165,0.00488531924359451,0.00501065887470113,0.00501230974474543,0.00495628256310004,0,2.53625685941075e-28,4.04199658041104e-19,6.13154713296017e-217
87,basal_metabolic_rate,triglycerides_fasting_statin_adj,0.0549004553672451,0.00354308501973349,3.74380009089766e-54,0.203549375683921,0.00347200954879407,0,0.237959508540137,0.0613021130568912,0.0484897585459022,0.16810459290307,0.00487419879041441,0.00500891230221325,0.00501244734336482,0.00494693521003866,0,2.22988630184011e-34,1.21096435038458e-18,1.5971245222152e-249
88,basal_metabolic_rate,waist_circumference,0.171671927382873,0.00349456702968379,0,0.729209539763085,0.00242728603759823,0,0.74702108372645,0.197895349850914,0.144953118705766,0.709177055293672,0.00333620117063342,0.00491910338198825,0.00496534934333697,0.00353808982179803,0,0,8.10964304156305e-182,0
89,basal_metabolic_rate,waist_hip_ratio,0.115227706523657,0.00352298703172715,1.22623230240588e-234,0.360946964836957,0.00330856845933506,0,0.34113296394032,0.147476075578705,0.082486665775126,0.380130254193331,0.00471732504269196,0.00496347799522714,0.00500124883660972,0.00464163783586223,0,6.7897349898467e-192,2.22497672178806e-57,0
90,basal_metabolic_rate,weight,0.183113796969404,0.00348824629678862,0,0.928668494014654,0.00131610446168933,0,0.932448953443477,0.195157664055842,0.170959001982249,0.924458324390912,0.00181313879175999,0.0049218570985233,0.00494447109305722,0.00191341227425954,0,0,1.51278634273912e-254,0
91,birth_weight,alcohol_intake_frequency,0.0253429879404495,0.00354735867085639,9.0531158924499e-13,0.0302763208070702,0.00354683488657378,1.38766093788162e-17,0.035477507906462,0.0278649367826879,0.0228203937743467,0.025071852539843,0.00501519135370857,0.00501640189123373,0.00501704365619347,0.00501677302052762,3.9490875505486e-09,2.79762140372597e-08,0.0110940668676092,0.00127020341012803
92,birth_weight,basal_metabolic_rate,0.0234198941017877,0.00354745672739833,4.05967988110832e-11,0.170477022399357,0.00349514006774608,0,0.142066069749177,0.0301176632835104,0.0167179176851924,0.198332609675033,0.00496745029176731,0.00501607400739126,0.00501764919517712,0.00491865986494457,4.40309955613163e-178,1.93907231931101e-09,1,0
93,birth_weight,birth_weight,0.0279088273957597,0.00354712744948082,3.60332343402107e-15,NA,0,NA,1,0.0279088273957597,0.0279088273957597,1,0,0.00501639574652166,0.00501639574652166,0,0,2.66084794384742e-08,6.07205500785982e-05,0
94,birth_weight,bmi,-0.0108284468240721,0.00354829937547699,0.00227527692268467,0.0252447759660019,0.00354584821864573,1.08295006081474e-12,-0.00416183703314453,-0.0119590464066845,-0.00969779186624257,0.0545643454443065,0.00501830706916665,0.00501799165845276,0.00501811454412332,0.00501087447508846,0.406922185364613,0.0171659727793161,1,1.41993945037014e-27
95,birth_weight,body_fat_percentage,-0.0139477514346369,0.00354801432550983,8.45429891556187e-05,0.00350341935051565,0.0035484626604122,0.323492529294171,-0.000269321501901225,-0.0231452171222741,-0.00474556325522972,0.00727596074916048,0.00501835034849661,0.00501700618254248,0.00501829402262227,0.00501821769399224,0.95720047615504,3.97461672345247e-06,1,0.147091698019642
96,birth_weight,diastolic,-0.00443957809555964,0.00354847405934085,0.210889545229532,-0.0297803068530026,0.00354671200741686,4.59609095482166e-17,-0.0410013836000462,-0.00504978838492889,-0.0038293611935661,-0.0185441997213258,0.00501413054787923,0.00501828654520998,0.00501831373579839,0.00501748758268588,2.99131575487935e-16,0.314288276055037,1,0.000219391978891979
97,birth_weight,eduyears,0.0268562184601468,0.00354712453328567,3.69608300307175e-14,0.0306567539821528,0.00354622070353648,5.38483672575396e-18,0.0493398219618452,0.034552977416768,0.0191530861548426,0.0119307585053366,0.00501223842686759,0.00501535391076217,0.00501742997843163,0.00501799335425543,7.73767388377134e-23,5.68457726900441e-12,0.244836062610066,0.0174306351060687
98,birth_weight,evening_chronotype,0.00240059924416701,0.00354846350455627,0.498711855483927,0.00800389033627147,0.00354839602549107,0.0240934275428854,0.00801887007044815,0.00690251524697371,-0.00210151137838794,0.00798891059491028,0.00501818918222004,0.00501823098012856,0.00501833944908871,0.00501819038562069,1,0.168988039646019,1,1
99,birth_weight,fathers_age,0.00604547529458545,0.00354843192738599,0.0884365255231571,0.021657308859668,0.00354761506533419,1.0296066142851e-09,0.0275822749340291,0.00874359866805078,0.00334717586338974,0.0157292987634098,0.00501644123218634,0.00501815869908289,0.00501832241865705,0.00501772969493553,3.85662911134876e-08,0.0814476482202075,1,0.00172129363569694
100,birth_weight,FEV1_zscore,-0.00652167348704773,0.0035484250331025,0.0660761819082699,-0.0386323314315641,0.00354553135209605,1.2035343257006e-27,-0.0522371056008693,-0.00424530694383974,-0.00879790485603871,-0.0249988576017395,0.00501149902866553,0.00501830530835352,0.00501815630872001,0.00501678219420869,2.09002370178409e-25,0.39757777940369,1,6.28536747426271e-07
101,birth_weight,fiq_score,0.0189424646928135,0.00354769770599264,9.32709922266969e-08,0.0563908307042948,0.00354212293912284,4.59892099714808e-57,0.0767524966791472,0.0288774769747228,0.00899996600489849,0.0359349537126864,0.0050035472816549,0.00501625767106854,0.00501814728472044,0.0050151093333453,5.89926279033773e-53,8.63651721002132e-09,1,7.89427951367851e-13
102,birth_weight,FVC_zscore,-0.00813964915731452,0.00354839133247219,0.0217963360473405,-0.035119799106939,0.00354607389486537,4.00534442662773e-23,-0.0468991813334093,-0.00746616219859611,-0.00881312134730423,-0.0233208711170207,0.00501282847801633,0.00501821065814099,0.00501815563629011,0.00501698569723979,8.71326479656995e-21,0.136807991816802,1,3.35621493635618e-06
103,birth_weight,glucose_fasting_adj,0.000178616150903543,0.00354850155140289,0.959854910954106,-0.0330878716439063,0.00354654282218798,1.06258277487208e-20,-0.0367538214690277,0.00231295648091052,-0.0019557274337719,-0.0294201403314601,0.00501495988222377,0.00501833710697462,0.00501834093321945,0.00501617825710103,2.36569310701144e-13,0.644872174288158,1,4.52544283685635e-09
104,birth_weight,grip_strength_left,0.0204004508583569,0.00354775820926,8.91183841676661e-09,0.100141391717936,0.00353063788477825,5.69849916803419e-177,0.0957571369291633,0.0231064905638542,0.017693813234849,0.104517882886933,0.00499528984028696,0.00501701067810287,0.00501756491892776,0.00499086506154771,1.55666422853072e-81,4.12495100735826e-06,0.733871835965316,7.45030785884401e-97
105,birth_weight,grip_strength_right,0.0239090786569363,0.00354747793854052,1.58670396860314e-11,0.104663745940458,0.00352901002769133,2.66632229416145e-193,0.102287110597122,0.0270365879155637,0.020780633143389,0.107037992779996,0.00499202887076408,0.00501651604557047,0.00501726686451089,0.00498951976114968,7.98634907367216e-93,7.10498500548387e-08,0.0661666924633846,1.63238271336007e-101
106,birth_weight,heel_bmd,0.0032279470320522,0.00354847728395708,0.362996019790048,-0.0169519808192436,0.00354782746491136,1.76932985737383e-06,-0.0268029890518623,0.00602881436034488,0.00042697840869379,-0.00709438669323711,0.00501654761456746,0.0050182593296724,0.00501835007304814,0.00501822424130781,9.19663425049887e-08,0.22961269848303,1,0.157450640433477
107,birth_weight,heel_bmd_tscore,0.00367609432531904,0.00354846621803093,0.300217482579381,-0.014930284448149,0.0035479350961691,2.57456656215976e-05,-0.0249727403300008,0.00699082730073924,0.000361199777936098,-0.0048818012844153,0.00501678547001072,0.00501822790142265,0.00501835020313705,0.00501829073151681,6.45675337327307e-07,0.163601327569887,1,0.330657840023561
108,birth_weight,heel_qui,0.00430241069111715,0.0035484609680912,0.225331633251166,-0.0165837539709994,0.00354789105392068,2.95019963852838e-06,-0.0251616807245931,0.00729396171050209,0.00131070564674007,-0.00800094246876801,0.00501676169458443,0.00501821703588683,0.00501834621985959,0.00501818990287031,5.31171691459706e-07,0.146093808753986,1,0.110857085796086
109,birth_weight,hip_circumference,0.00292808236330465,0.00354848043967774,0.409277840914403,0.073494632058465,0.00353723691429722,6.92933300757029e-96,0.0426636367363309,0.00574095536505202,0.00011511668751114,0.104047466707814,0.00501378128489385,0.00501826783099103,0.0050183504972461,0.00499111259266454,1.81056816582031e-17,0.252625825520464,1,5.36288951793449e-96
110,birth_weight,LDL_fasting_statin_adj,-0.00169695157951041,0.00354846942456932,0.632493121355025,-0.0194652920951295,0.00354782872262026,4.09890556078138e-08,-0.0216720388502279,0.00275449491869732,-0.00614826358112584,-0.017258165969989,0.00501717188950251,0.0050183314927406,0.00501825567990275,0.00501760313130902,1.56710641787753e-05,0.583086359826172,1,0.000583336644661425
111,birth_weight,lifetime_sexual_partners,0.00797639591959758,0.00354839549940001,0.0245833279269844,0.0216972098930297,0.00354766624305961,9.60070870113967e-10,0.0238314446411224,0.0088343453222792,0.00711842302982403,0.0195625795677261,0.00501692527274041,0.00501815469644345,0.00501822338409198,0.00501739019098727,0.00435155634444928,0.0783346815691576,1,0.179406758690357
112,birth_weight,logMAR_final_left,-0.00884879563750384,0.00354836186487233,0.0126394689181898,-0.0299122732806428,0.00354681297087976,3.35294914781101e-17,-0.0377397649218908,-0.0110879239482335,-0.00660948983902923,-0.0220774377858856,0.00501477546418292,0.00501804203784565,0.0050182409150856,0.00501712737613982,5.3539571509086e-14,0.0271378132662877,1,1.08325718905541e-05
113,birth_weight,logMAR_final_right,-0.00781354936828586,0.00354839236684737,0.0276655199510352,-0.0321023216511852,0.00354657459736066,1.40835072497223e-19,-0.039831185374785,-0.0100657883284184,-0.00556115184868866,-0.0243657722672437,0.00501436808521647,0.00501809629418191,0.00501827293011461,0.00501686063491359,2.01842690782611e-15,0.044873923183796,1,1.19765490071815e-06
114,birth_weight,max_daily_cigarettes,-0.00117086272733033,0.00354849864637449,0.741430162103153,0.004496557493129,0.00354826516458643,0.205064052606743,-0.00634862972211292,-0.00337396698366414,0.00103226426107638,0.01533962982091,0.00501824939691991,0.00501832196683497,0.00501834785679596,0.00501776007617472,1,0.501377727888511,1,1
115,birth_weight,met_physical_activity,-0.00390233215828896,0.00354833468009736,0.271434787406641,0.000372619979100793,0.00354843439298147,0.916368123413574,-0.006131229603561,-0.0130344892742812,0.00523112681467174,0.00687640651764273,0.00501825620475335,0.00501792420875375,0.00501828186722993,0.00501823188282613,1,0.00939162692985216,1,1
116,birth_weight,mothers_age,0.00586469592395431,0.00354837932596028,0.0983753279369815,0.055707587380497,0.00354270935041681,1.02642469464026e-55,0.0684628748913646,0.0121156086618121,-0.00038713357044474,0.0429158351049084,0.0050065757976816,0.0050179822002285,0.00501835015444118,0.00501372707970915,1.79778288655884e-42,0.0157639809608105,1,1.17187357279637e-17
117,birth_weight,neuroticism_score,-0.000824939001683821,0.00354845842975516,0.816166666959713,-0.0137397159835935,0.0035480876981429,0.000107756284642151,-0.0207418011883485,-0.00613626521798694,0.00448648030041935,-0.00673493477564892,0.00501727091117053,0.0050182560497477,0.00501830002429507,0.00501823671465653,0.0689222020092279,0.221416890330494,1,1
118,birth_weight,number_full_brothers,-0.00389759036537314,0.00354843472080031,0.272031133265889,0.0202489833074257,0.00354776836690424,1.14629524417708e-08,0.0174634358909434,-0.00909954473642513,0.00130478591520194,0.0230339021432,0.00501758524496723,0.00501814276218261,0.00501834625870921,0.0050170190842161,0.000501116343116915,0.0697886105010662,1,4.42153753016652e-06
119,birth_weight,number_full_sisters,-0.00931567118295017,0.00354833243262528,0.00865558811815801,0.0295003722449041,0.00354672034925512,8.97258429237871e-17,0.0177458739523022,-0.0129377601235272,-0.00569309327151288,0.0412385771487691,0.00501756028873342,0.0050179305130202,0.00501826920417847,0.00501408156049583,0.00040553902536732,0.00993217215551884,1,2.01811024196111e-16
120,birth_weight,PEF,0.018332784579442,0.00354790715651346,2.37613077788593e-07,0.0898092836062577,0.0035340843861871,1.84321128873613e-142,0.0967368669610194,0.0201977312857909,0.0164675827057033,0.0828642769005668,0.0049948144223176,0.00501732681217357,0.00501767004299972,0.00500109162963508,3.5193324883239e-83,5.69365581999149e-05,1,1.87146535768367e-61
